1008 1   24  117
1008 1   34  117
1008 1   36  117
1008 1   53  59
1008 1   53  63
1008 1   85  117
1008 1   86  117
1008 1   90  117
1008 2   28  94
1008 2   34  94
1008 2   85  94
1008 2   86  94
1008 3   23  67
1008 3   23  76
1008 3   34  114
1008 3   85  114
1008 3   86  114
1008 6   63  116
1008 9   24  110
1008 9   90  93
1008 10  34  94
1008 10  59  110
1008 10  63  116
1008 10  85  94
1008 10  94  102
1008 11  36  59
1008 11  36  63
1008 11  36  93
1008 11  39  93
1008 11  56  93
1008 11  59  116
1008 11  63  116
1008 11  93  116
1008 17  53  59
1008 17  53  63
1008 17  59  90
1008 17  63  90
1008 24  58  66
1008 24  66  102
1008 24  90  117
1008 34  39  69
1008 34  39  77
1008 34  56  69
1008 34  56  77
1008 34  56  99
1008 34  58  66
1008 34  59  69
1008 34  59  77
1008 34  63  69
1008 34  63  77
1008 34  66  102
1008 34  69  116
1008 34  77  116
1008 34  99  116
1008 36  39  69
1008 36  39  77
1008 36  56  69
1008 36  56  77
1008 36  58  76
1008 36  59  69
1008 36  59  77
1008 36  63  69
1008 36  63  77
1008 36  69  116
1008 36  76  116
1008 36  77  116
1008 39  53  110
1008 39  56  69
1008 39  56  77
1008 39  69  85
1008 39  69  86
1008 39  69  90
1008 39  77  85
1008 39  77  86
1008 39  77  90
1008 53  59  69
1008 53  59  77
1008 53  63  69
1008 53  63  77
1008 56  59  99
1008 56  63  99
1008 56  69  85
1008 56  69  86
1008 56  69  90
1008 56  77  85
1008 56  77  86
1008 56  77  90
1008 56  85  99
1008 56  86  99
1008 56  90  99
1008 56  93  99
1008 56  99  116
1008 58  66  85
1008 58  66  86
1008 58  66  102
1008 59  69  85
1008 59  69  86
1008 59  69  90
1008 59  77  85
1008 59  77  86
1008 59  77  90
1008 59  99  116
1008 63  67  98
1008 63  67  116
1008 63  69  85
1008 63  69  86
1008 63  69  90
1008 63  76  98
1008 63  76  116
1008 63  77  85
1008 63  77  86
1008 63  77  90
1008 63  99  116
1008 66  85  102
1008 66  86  102
1008 69  85  116
1008 69  86  116
1008 69  90  116
1008 77  85  116
1008 77  86  116
1008 77  90  116
1008 85  99  116
1008 86  99  116
1008 90  93  111
1008 90  99  116
1008 93  99  116
1006 13  34  39
1005 34  36  44
1004 3   24  61
1004 3   61  85
1004 3   61  86
1004 6   52  90
1004 9   39  59
1004 9   39  63
1004 10  63  67
1002 6   28  93
1002 39  44  85
1002 39  44  86
1000 3   34  99
1000 3   86  99
1000 10  86  94
1000 14  34  39
1000 14  36  39
1000 14  39  52
1000 14  39  85
1000 14  39  86
1000 14  39  90
1000 23  39  52
1000 28  56  110
998  3   34  61
998  6   63  67
996  3   11  39
996  3   56  110
996  6   39  67
996  6   39  76
993  34  39  44
992  2   39  111
992  10  38  110
992  10  63  76
992  13  28  34
992  13  28  86
992  13  38  110
992  24  52  110
992  34  44  93
992  36  67  94
992  36  76  102
992  39  93  111
992  44  85  93
992  44  86  93
992  58  67  94
990  6   63  76
988  1   3   52
988  9   59  93
988  9   63  93
988  13  85  102
988  13  86  102
988  39  59  114
986  6   24  94
986  6   90  94
984  1   3   29
984  1   3   56
984  1   6   29
984  2   11  67
984  2   13  36
984  2   16  39
984  2   110 116
984  3   9   90
984  3   24  66
984  3   24  94
984  3   29  34
984  3   29  36
984  3   29  85
984  3   29  86
984  3   29  90
984  3   34  66
984  3   66  85
984  3   66  86
984  3   90  94
984  6   29  34
984  6   29  36
984  6   29  85
984  6   29  86
984  6   29  90
984  9   24  59
984  9   24  63
984  9   36  102
984  10  63  110
984  16  28  39
984  34  41  85
984  34  41  86
984  34  41  90
984  36  43  56
984  41  85  86
984  41  86  90
984  58  59  110
982  6   23  28
982  13  34  102
980  1   9   67
980  1   9   76
976  1   52  110
976  2   23  110
976  2   23  111
976  2   39  110
976  3   34  98
976  3   85  98
976  3   86  98
976  3   90  98
976  6   24  110
976  10  36  94
976  10  58  94
976  10  58  102
976  11  28  36
976  13  58  110
976  23  34  44
976  23  34  111
976  23  36  111
976  23  39  111
976  23  44  85
976  23  44  86
976  23  59  111
976  23  85  111
976  23  86  111
976  23  93  111
976  39  59  111
972  6   59  110
972  9   36  93
972  9   52  85
968  2   28  111
968  10  23  67
968  10  23  76
968  23  52  90
968  28  34  111
968  28  36  111
968  28  85  111
968  28  86  111
968  37  76  90
968  39  56  67
968  39  56  76
964  10  28  90
964  13  36  102
964  36  39  114
960  1   9   24
960  1   56  110
960  2   11  36
960  2   11  76
960  2   39  94
960  2   53  110
960  3   24  53
960  3   53  94
960  6   24  53
960  6   53  94
960  6   63  110
960  9   24  38
960  9   36  94
960  9   58  94
960  9   58  110
960  9   94  102
960  10  24  38
960  23  53  67
960  23  53  76
960  23  90  111
960  23  110 116
960  28  36  99
960  28  39  94
960  28  93  99
960  34  39  94
960  34  56  98
960  34  98  116
960  36  76  94
960  38  53  59
960  38  53  63
960  38  53  67
960  38  53  76
960  39  43  56
960  39  85  94
960  39  86  94
960  53  56  67
960  53  56  76
960  53  67  93
960  53  67  116
960  53  76  93
960  53  76  116
960  56  59  98
960  56  63  98
960  56  85  98
960  56  86  98
960  56  90  98
960  56  93  98
960  56  98  116
960  58  63  110
960  58  76  94
960  59  98  116
960  63  98  116
960  67  93  99
960  67  102 110
960  76  93  99
960  76  94  102
960  85  98  116
960  86  98  116
960  90  98  116
960  93  98  116
956  1   3   61
956  1   6   61
956  2   34  44
956  2   44  85
956  2   44  86
956  3   36  61
956  6   24  61
956  6   36  61
956  6   61  85
956  6   61  86
956  10  24  102
952  2   9   34
952  2   9   86
952  10  28  56
952  11  28  67
952  11  67  90
952  13  24  38
952  13  39  63
952  13  63  93
952  13  94  102
952  23  28  110
952  28  36  67
952  28  59  111
952  38  67  102
952  41  59  85
952  41  59  90
952  67  90  102
950  6   34  61
948  2   3   56
948  2   6   56
948  6   11  39
948  10  13  85
948  10  13  86
948  13  36  39
948  34  93  114
948  36  52  114
948  67  93  114
948  76  93  114
948  85  93  114
948  86  93  114
944  1   13  110
944  3   23  28
944  3   39  114
944  3   61  90
944  6   61  90
944  13  36  67
944  16  34  59
944  16  34  63
944  16  59  85
944  16  59  86
944  16  63  85
944  16  63  86
944  24  110 116
944  28  67  94
944  28  93  111
944  34  38  116
944  38  58  67
944  38  67  94
944  38  85  116
944  38  86  116
944  38  90  116
944  58  67  90
944  67  94  110
942  10  13  34
940  9   39  93
940  11  34  110
940  11  85  110
940  11  86  110
940  11  90  110
938  2   3   116
938  2   6   116
938  6   28  56
936  1   3   66
936  1   6   66
936  1   10  29
936  2   6   67
936  2   11  56
936  2   13  93
936  2   41  85
936  2   41  90
936  3   36  66
936  3   66  90
936  6   24  66
936  6   34  66
936  6   36  66
936  6   56  110
936  6   66  85
936  6   66  86
936  6   66  90
936  10  13  36
936  10  24  29
936  10  29  34
936  10  29  36
936  10  29  85
936  10  29  86
936  10  29  90
936  10  34  69
936  10  34  77
936  10  36  69
936  10  36  77
936  10  69  85
936  10  69  86
936  10  69  90
936  10  77  85
936  10  77  86
936  10  77  90
936  16  34  93
936  16  85  93
936  16  86  93
936  23  36  44
936  28  90  111
936  29  61  110
936  29  66  110
936  34  44  63
936  44  63  85
936  44  63  86
936  59  67  94
936  59  90  114
936  63  67  94
932  1   61  102
932  3   10  59
932  10  28  116
932  10  56  59
932  10  56  63
932  13  24  102
932  36  61  102
928  1   10  102
928  2   23  52
928  2   63  111
928  10  24  58
928  10  28  93
928  10  38  58
928  10  56  93
928  10  58  90
928  13  34  58
928  13  36  76
928  13  36  94
928  13  58  86
928  13  58  94
928  13  58  102
928  16  34  53
928  16  39  53
928  16  53  85
928  16  53  86
928  16  53  90
928  23  44  59
928  28  63  111
928  34  63  111
928  36  63  111
928  59  63  111
928  63  85  111
928  63  86  111
928  63  93  111
924  6   10  39
924  6   39  52
924  17  36  102
924  17  85  102
924  17  86  102
920  1   110 116
920  2   6   76
920  3   13  85
920  3   16  34
920  3   16  85
920  3   16  86
920  6   13  85
920  10  23  56
920  10  67  93
920  10  76  93
920  13  59  110
920  13  63  110
920  24  37  90
920  28  36  76
920  28  110 116
920  34  44  90
920  44  85  90
920  58  67  110
918  17  34  102
916  2   10  116
916  3   59  99
916  10  38  102
916  10  90  102
916  44  86  90
914  6   93  116
912  2   10  56
912  2   11  23
912  2   11  116
912  2   28  52
912  2   37  90
912  2   56  99
912  2   67  94
912  2   99  116
912  3   23  116
912  3   52  59
912  3   90  114
912  6   23  116
912  9   38  53
912  10  24  94
912  10  38  94
912  10  90  94
912  10  102 110
912  11  23  34
912  11  23  53
912  11  23  56
912  11  23  59
912  11  23  63
912  11  23  85
912  11  23  86
912  11  23  90
912  11  23  93
912  11  23  116
912  11  28  76
912  11  53  56
912  11  53  93
912  11  53  116
912  11  76  90
912  16  34  52
912  16  52  85
912  16  52  86
912  17  34  58
912  17  34  94
912  17  36  58
912  17  36  94
912  17  58  85
912  17  58  86
912  17  58  94
912  17  58  102
912  17  85  94
912  17  86  94
912  17  94  102
912  23  53  99
912  23  56  99
912  23  99  116
912  28  36  98
912  28  93  98
912  34  53  114
912  34  59  107
912  36  56  98
912  36  56  99
912  36  98  116
912  36  99  116
912  38  58  59
912  38  58  76
912  39  53  114
912  52  90  114
912  53  56  99
912  53  67  114
912  53  76  114
912  53  85  114
912  53  86  114
912  53  90  114
912  53  93  99
912  53  99  116
912  58  76  90
912  59  67  107
912  59  76  94
912  59  76  107
912  59  85  107
912  59  86  107
912  63  76  94
912  63  90  111
912  67  93  98
912  76  93  98
908  13  102 110
906  36  39  44
904  1   3   38
904  1   67  102
904  10  58  110
904  10  94  110
904  13  28  36
904  13  38  94
904  13  38  102
904  13  90  102
904  13  94  110
904  16  24  52
904  59  102 110
904  63  102 110
900  3   28  56
900  10  13  90
900  13  36  116
900  13  85  116
900  13  86  116
900  36  44  59
898  3   28  116
898  6   28  116
896  1   38  61
896  1   58  61
896  1   58  67
896  1   61  94
896  1   67  94
896  2   9   67
896  2   9   76
896  2   56  111
896  2   111 116
896  3   28  67
896  3   52  67
896  3   110 116
896  6   39  110
896  24  38  61
896  24  61  94
896  28  39  111
896  28  56  111
896  28  111 116
896  34  38  61
896  34  54  114
896  34  61  94
896  36  38  61
896  36  58  61
896  36  61  94
896  38  58  61
896  38  59  102
896  38  61  85
896  38  61  86
896  38  61  90
896  38  61  94
896  38  61  102
896  38  61  110
896  38  63  102
896  54  67  114
896  54  76  114
896  54  85  114
896  54  86  114
896  54  90  114
896  56  93  111
896  58  61  90
896  58  61  94
896  58  61  110
896  59  90  102
896  61  85  94
896  61  86  94
896  61  90  94
896  61  90  102
896  61  94  102
896  61  94  110
896  61  102 110
896  63  90  102
894  13  34  116
892  1   13  24
892  1   13  102
892  3   13  90
892  6   13  90
892  9   36  39
892  9   52  59
892  9   52  63
892  10  34  111
892  10  36  111
892  10  85  111
892  10  86  111
892  11  16  34
892  11  16  85
892  11  16  86
892  39  63  114
888  1   10  94
888  2   24  59
888  11  28  56
888  13  39  93
888  24  28  59
888  34  41  59
888  38  59  94
888  38  63  94
888  39  44  93
888  41  59  86
888  41  63  85
888  41  63  90
888  58  59  63
888  58  76  110
888  59  94  110
888  59  111 116
888  63  94  110
888  67  93  110
888  76  93  110
884  3   11  56
882  9   34  114
882  9   67  114
882  9   76  114
882  9   85  114
882  9   86  114
880  1   10  58
880  1   13  58
880  1   13  94
880  2   9   90
880  2   16  90
880  2   34  107
880  2   39  41
880  2   39  107
880  2   59  114
880  2   67  107
880  2   76  107
880  2   85  107
880  2   86  107
880  3   59  98
880  11  28  116
880  11  52  90
880  13  38  58
880  13  53  67
880  13  53  76
880  13  90  116
880  16  28  90
880  23  28  111
880  23  44  93
880  23  56  111
880  23  63  111
880  39  41  85
880  39  41  90
880  39  63  111
880  39  90  107
880  44  59  93
880  52  56  110
880  56  59  111
880  56  63  111
880  56  67  76
880  76  102 110
876  1   10  52
876  1   17  24
876  1   17  36
876  1   17  85
876  1   17  86
876  1   17  102
876  3   52  56
876  9   28  39
876  9   28  85
876  9   52  93
876  10  90  111
876  11  56  110
876  17  24  36
876  17  24  85
876  17  24  86
876  17  24  102
876  17  36  116
876  17  85  116
876  17  86  116
876  44  59  63
872  1   59  102
872  1   63  102
872  1   76  102
872  2   9   59
872  2   9   63
872  2   10  67
872  2   34  41
872  2   41  86
872  3   13  86
872  3   28  76
872  3   52  76
872  6   13  86
872  9   102 110
872  13  34  93
872  13  86  93
872  15  34  90
872  15  67  90
872  15  76  90
872  15  85  90
872  15  86  90
872  23  39  44
872  38  76  102
872  39  44  59
872  76  90  102
872  93  111 116
870  1   17  34
870  3   13  34
870  6   13  34
870  17  24  34
870  17  34  116
868  2   44  59
868  3   16  90
868  3   52  93
868  3   63  99
868  9   23  34
868  9   23  85
868  9   23  86
868  10  39  111
868  10  93  116
868  10  110 116
868  34  43  59
868  43  59  85
868  43  59  86
864  1   9   48
864  1   9   58
864  1   9   94
864  1   9   102
864  1   10  48
864  1   10  53
864  1   13  48
864  1   13  53
864  1   17  38
864  1   17  48
864  1   17  53
864  1   17  58
864  1   17  90
864  1   17  94
864  1   17  110
864  1   29  53
864  1   38  66
864  1   38  69
864  1   38  77
864  1   39  110
864  1   48  59
864  1   48  61
864  1   48  63
864  1   48  66
864  1   48  67
864  1   48  69
864  1   48  76
864  1   48  77
864  1   53  61
864  1   53  66
864  1   53  69
864  1   53  77
864  1   58  59
864  1   58  63
864  1   58  66
864  1   58  69
864  1   58  76
864  1   58  77
864  1   59  94
864  1   61  69
864  1   61  77
864  1   63  94
864  1   66  69
864  1   66  77
864  1   66  94
864  1   66  102
864  1   69  94
864  1   69  102
864  1   76  94
864  1   77  94
864  1   77  102
864  2   10  53
864  2   24  54
864  2   28  54
864  2   34  54
864  2   37  53
864  2   39  44
864  2   53  111
864  2   54  67
864  2   54  76
864  2   54  85
864  2   54  86
864  2   54  90
864  2   56  98
864  2   76  94
864  2   98  116
864  3   9   67
864  3   9   76
864  3   36  38
864  9   24  48
864  9   34  48
864  9   36  48
864  9   38  48
864  9   38  58
864  9   38  94
864  9   38  102
864  9   48  53
864  9   48  58
864  9   48  85
864  9   48  86
864  9   48  90
864  9   48  94
864  9   48  102
864  9   48  110
864  9   53  58
864  9   53  102
864  9   67  94
864  9   76  94
864  9   90  102
864  9   94  110
864  10  23  53
864  10  23  116
864  10  24  48
864  10  24  53
864  10  28  53
864  10  34  48
864  10  36  48
864  10  38  48
864  10  38  53
864  10  39  53
864  10  48  53
864  10  48  58
864  10  48  85
864  10  48  86
864  10  48  90
864  10  48  94
864  10  48  102
864  10  48  110
864  10  53  56
864  10  53  58
864  10  53  93
864  10  53  94
864  10  53  102
864  10  61  66
864  11  23  28
864  11  23  36
864  11  23  39
864  11  36  53
864  11  67  76
864  13  24  48
864  13  34  48
864  13  36  48
864  13  38  48
864  13  38  53
864  13  48  53
864  13  48  58
864  13  48  85
864  13  48  86
864  13  48  90
864  13  48  94
864  13  48  102
864  13  48  110
864  13  53  58
864  13  53  102
864  13  53  116
864  16  59  90
864  16  63  90
864  17  24  38
864  17  24  48
864  17  24  53
864  17  24  58
864  17  24  90
864  17  24  94
864  17  24  110
864  17  34  38
864  17  34  48
864  17  36  38
864  17  36  48
864  17  38  48
864  17  38  53
864  17  38  58
864  17  38  85
864  17  38  86
864  17  38  90
864  17  38  94
864  17  38  102
864  17  38  110
864  17  48  53
864  17  48  58
864  17  48  85
864  17  48  86
864  17  48  90
864  17  48  94
864  17  48  102
864  17  48  110
864  17  53  58
864  17  53  94
864  17  53  102
864  17  53  116
864  17  58  90
864  17  58  110
864  17  90  94
864  17  90  102
864  17  90  116
864  17  94  110
864  17  102 110
864  23  28  98
864  23  28  99
864  23  44  63
864  23  53  98
864  23  53  111
864  23  56  98
864  23  98  116
864  23  111 116
864  24  28  54
864  24  34  54
864  24  38  66
864  24  38  69
864  24  38  77
864  24  48  59
864  24  48  61
864  24  48  63
864  24  48  66
864  24  48  67
864  24  48  69
864  24  48  76
864  24  48  77
864  24  53  61
864  24  53  66
864  24  53  69
864  24  53  77
864  24  54  67
864  24  54  76
864  24  54  85
864  24  54  86
864  24  54  90
864  24  58  69
864  24  58  77
864  24  61  69
864  24  61  77
864  24  66  69
864  24  66  77
864  24  66  94
864  24  69  94
864  24  69  102
864  24  77  94
864  24  77  102
864  28  34  54
864  28  53  110
864  28  53  111
864  28  54  67
864  28  54  76
864  28  54  85
864  28  54  86
864  28  54  90
864  28  56  98
864  28  56  99
864  28  76  94
864  28  98  116
864  28  99  116
864  29  34  53
864  29  36  53
864  29  53  85
864  29  53  86
864  29  53  90
864  34  37  53
864  34  38  66
864  34  38  69
864  34  38  77
864  34  48  59
864  34  48  61
864  34  48  63
864  34  48  66
864  34  48  67
864  34  48  69
864  34  48  76
864  34  48  77
864  34  53  61
864  34  53  66
864  34  53  111
864  34  58  69
864  34  58  77
864  34  61  69
864  34  61  77
864  34  66  69
864  34  66  77
864  34  66  94
864  34  69  94
864  34  69  102
864  34  77  94
864  34  77  102
864  34  93  107
864  36  38  66
864  36  38  69
864  36  38  77
864  36  48  59
864  36  48  61
864  36  48  63
864  36  48  66
864  36  48  67
864  36  48  69
864  36  48  76
864  36  48  77
864  36  53  61
864  36  53  66
864  36  53  98
864  36  53  99
864  36  53  111
864  36  58  66
864  36  58  69
864  36  58  77
864  36  61  69
864  36  61  77
864  36  66  69
864  36  66  77
864  36  66  94
864  36  66  102
864  36  67  98
864  36  67  99
864  36  69  94
864  36  69  102
864  36  76  98
864  36  76  99
864  36  77  94
864  36  77  102
864  37  53  67
864  37  53  76
864  37  53  85
864  37  53  86
864  37  53  90
864  38  48  59
864  38  48  61
864  38  48  63
864  38  48  66
864  38  48  67
864  38  48  69
864  38  48  76
864  38  48  77
864  38  53  61
864  38  53  66
864  38  53  69
864  38  53  77
864  38  58  63
864  38  58  66
864  38  58  69
864  38  58  77
864  38  66  85
864  38  66  86
864  38  66  90
864  38  66  94
864  38  66  102
864  38  66  110
864  38  69  85
864  38  69  86
864  38  69  90
864  38  69  94
864  38  69  102
864  38  69  110
864  38  76  94
864  38  77  85
864  38  77  86
864  38  77  90
864  38  77  94
864  38  77  102
864  38  77  110
864  39  53  111
864  39  56  98
864  39  56  99
864  39  67  94
864  39  76  94
864  39  98  116
864  39  99  116
864  48  53  59
864  48  53  61
864  48  53  63
864  48  53  66
864  48  53  67
864  48  53  69
864  48  53  76
864  48  53  77
864  48  58  59
864  48  58  61
864  48  58  63
864  48  58  66
864  48  58  67
864  48  58  69
864  48  58  76
864  48  58  77
864  48  59  85
864  48  59  86
864  48  59  90
864  48  59  94
864  48  59  102
864  48  59  110
864  48  61  85
864  48  61  86
864  48  61  90
864  48  61  94
864  48  61  102
864  48  61  110
864  48  63  85
864  48  63  86
864  48  63  90
864  48  63  94
864  48  63  102
864  48  63  110
864  48  66  85
864  48  66  86
864  48  66  90
864  48  66  94
864  48  66  102
864  48  66  110
864  48  67  85
864  48  67  86
864  48  67  90
864  48  67  94
864  48  67  102
864  48  67  110
864  48  69  85
864  48  69  86
864  48  69  90
864  48  69  94
864  48  69  102
864  48  69  110
864  48  76  85
864  48  76  86
864  48  76  90
864  48  76  94
864  48  76  102
864  48  76  110
864  48  77  85
864  48  77  86
864  48  77  90
864  48  77  94
864  48  77  102
864  48  77  110
864  53  56  98
864  53  56  111
864  53  58  59
864  53  58  61
864  53  58  63
864  53  58  66
864  53  58  67
864  53  58  69
864  53  58  76
864  53  58  77
864  53  59  102
864  53  59  111
864  53  61  85
864  53  61  86
864  53  61  90
864  53  61  94
864  53  61  102
864  53  61  110
864  53  63  102
864  53  63  111
864  53  66  85
864  53  66  86
864  53  66  90
864  53  66  94
864  53  66  102
864  53  66  110
864  53  67  102
864  53  69  94
864  53  69  102
864  53  69  116
864  53  76  102
864  53  77  94
864  53  77  102
864  53  77  116
864  53  85  111
864  53  86  111
864  53  90  111
864  53  93  98
864  53  93  111
864  53  98  116
864  53  111 116
864  56  67  116
864  56  76  116
864  58  66  90
864  58  66  94
864  58  66  110
864  58  69  85
864  58  69  86
864  58  69  90
864  58  69  94
864  58  69  102
864  58  69  110
864  58  77  85
864  58  77  86
864  58  77  90
864  58  77  94
864  58  77  102
864  58  77  110
864  61  69  85
864  61  69  86
864  61  69  90
864  61  77  85
864  61  77  86
864  61  77  90
864  63  111 116
864  66  69  85
864  66  69  86
864  66  69  90
864  66  77  85
864  66  77  86
864  66  77  90
864  66  85  94
864  66  86  94
864  66  90  94
864  66  90  102
864  66  94  102
864  66  94  110
864  66  102 110
864  67  93  107
864  67  93  116
864  69  85  94
864  69  85  102
864  69  86  94
864  69  86  102
864  69  90  94
864  69  90  102
864  69  94  102
864  69  94  110
864  69  102 110
864  76  93  107
864  76  93  116
864  76  94  110
864  77  85  94
864  77  85  102
864  77  86  94
864  77  86  102
864  77  90  94
864  77  90  102
864  77  94  102
864  77  94  110
864  77  102 110
864  85  93  107
864  86  93  107
860  3   24  56
860  3   39  110
856  13  23  34
856  13  23  36
856  13  23  59
856  13  23  85
856  13  23  86
856  16  34  116
856  16  56  116
856  16  85  116
856  16  86  116
856  16  90  116
856  24  28  94
856  28  90  94
856  34  43  93
856  36  44  93
856  41  59  93
856  41  85  93
856  41  90  93
856  43  85  93
856  43  86  93
852  2   3   99
852  2   34  43
852  2   43  85
852  2   43  86
852  9   13  85
852  13  59  67
848  2   10  76
848  3   24  38
848  24  38  116
848  34  52  111
848  36  52  111
848  52  85  111
848  52  86  111
844  3   34  111
844  3   36  111
844  3   85  111
844  3   86  111
844  6   34  111
844  6   36  111
844  6   85  111
844  6   86  111
844  11  36  110
840  1   6   39
840  2   9   28
840  2   24  63
840  2   41  59
840  3   11  36
840  3   16  39
840  3   24  29
840  6   24  29
840  13  28  93
840  13  59  76
840  17  59  63
840  24  28  63
840  28  34  52
840  34  107 114
840  41  59  63
840  59  90  107
840  63  90  114
840  67  107 114
840  76  107 114
840  85  107 114
840  86  107 114
838  6   28  67
836  1   6   52
836  1   9   59
836  1   9   63
836  3   38  110
836  6   34  38
836  6   38  85
836  6   38  90
836  10  39  67
836  10  39  76
834  6   38  86
832  2   13  53
832  2   16  53
832  2   16  59
832  2   16  63
832  3   24  59
832  3   63  98
832  3   90  111
832  6   90  111
832  13  28  53
832  13  39  53
832  16  28  53
832  16  28  59
832  16  28  63
832  16  39  59
832  16  39  63
832  28  37  90
832  28  52  86
832  39  52  110
832  85  90  119
830  1   6   56
828  13  67  76
828  34  44  67
828  36  44  90
828  44  67  85
828  44  67  86
828  59  63  94
824  10  56  110
824  16  36  116
824  16  39  93
824  23  44  90
824  24  37  94
824  24  85  119
824  24  90  119
824  28  37  94
824  34  37  94
824  34  41  63
824  36  44  63
824  37  85  94
824  37  90  94
824  38  110 116
824  41  63  86
824  44  90  93
824  67  110 116
823  6   10  59
820  3   93  99
820  6   9   85
820  9   23  36
820  9   23  67
820  9   23  76
820  11  16  90
820  16  59  63
820  39  93  114
820  43  59  90
818  9   39  114
816  1   34  93
816  1   67  93
816  1   76  93
816  1   85  93
816  1   86  93
816  2   3   98
816  2   24  94
816  2   37  94
816  2   90  94
816  3   34  101
816  3   36  101
816  3   39  111
816  3   58  85
816  3   61  66
816  3   85  101
816  3   86  101
816  3   90  101
816  6   34  101
816  6   36  101
816  6   39  111
816  6   85  101
816  6   86  101
816  6   90  101
816  9   13  90
816  9   53  59
816  9   53  63
816  11  39  67
816  11  39  76
816  16  59  93
816  16  63  93
816  23  67  99
816  23  76  99
816  34  39  41
816  34  63  107
816  34  101 110
816  36  101 110
816  37  67  94
816  37  86  94
816  39  41  86
816  44  63  93
816  52  90  111
816  58  67  76
816  63  67  107
816  63  76  107
816  63  85  107
816  63  86  107
816  85  101 110
816  86  101 110
816  90  101 110
814  6   28  76
812  3   10  63
812  3   39  99
812  11  16  39
812  13  24  59
812  13  24  63
812  44  59  90
808  1   16  34
808  1   16  56
808  1   16  85
808  1   16  86
808  1   16  90
808  3   24  63
808  6   16  34
808  6   16  85
808  6   16  86
808  11  24  36
808  11  36  52
808  13  23  93
808  16  34  67
808  16  34  76
808  16  67  85
808  16  67  86
808  16  76  85
808  16  76  86
808  28  52  59
808  34  110 117
808  36  110 117
808  39  44  63
808  67  76  102
808  85  110 117
808  86  110 117
804  1   3   39
804  6   16  90
804  9   59  110
804  9   63  110
804  11  34  111
804  11  36  111
804  11  59  67
804  11  63  67
804  11  85  111
804  11  86  111
804  11  90  111
804  24  34  43
804  24  43  85
804  24  43  86
804  52  67  114
804  52  76  114
804  52  93  114
802  6   34  114
802  6   85  114
802  6   86  114
800  1   38  116
800  2   44  93
800  3   39  98
800  6   110 116
800  10  39  110
800  13  23  90
800  16  39  52
800  28  34  44
800  28  44  85
800  36  41  59
800  36  41  85
800  36  41  90
800  36  41  93
796  28  44  86
794  6   24  52
793  6   10  56
792  1   3   101
792  1   6   101
792  1   101 110
792  1   110 117
792  2   44  63
792  3   29  39
792  3   29  56
792  3   29  101
792  3   34  69
792  3   34  77
792  3   36  69
792  3   36  77
792  3   39  101
792  3   52  63
792  3   56  101
792  3   67  114
792  3   69  85
792  3   69  86
792  3   69  90
792  3   76  114
792  3   77  85
792  3   77  86
792  3   77  90
792  3   85  102
792  3   86  102
792  6   11  36
792  6   16  39
792  6   29  39
792  6   29  56
792  6   29  101
792  6   34  69
792  6   34  77
792  6   36  69
792  6   36  77
792  6   39  101
792  6   56  101
792  6   61  66
792  6   69  85
792  6   69  86
792  6   69  90
792  6   77  85
792  6   77  86
792  6   77  90
792  7   58  85
792  9   58  59
792  9   58  63
792  10  29  61
792  10  29  66
792  11  39  52
792  11  59  76
792  11  63  76
792  15  34  59
792  15  59  67
792  15  59  76
792  15  59  85
792  15  59  86
792  16  39  116
792  24  56  110
792  24  110 117
792  28  39  52
792  29  39  110
792  29  56  110
792  29  101 110
792  34  41  93
792  34  43  63
792  39  101 110
792  41  63  93
792  41  86  93
792  43  63  85
792  43  63  86
792  56  101 110
792  59  63  69
792  59  63  77
792  76  110 116
792  90  110 117
790  6   23  67
790  6   23  76
790  6   67  93
790  6   76  93
788  1   61  116
788  6   11  56
788  6   85  99
788  6   90  99
788  10  24  52
788  10  52  59
788  24  61  116
788  36  61  116
788  61  85  116
788  61  86  116
786  3   34  102
784  2   23  44
784  2   39  43
784  2   63  114
784  3   13  36
784  3   93  98
784  6   13  36
784  6   90  114
784  16  90  93
784  23  28  67
784  23  28  76
784  24  52  93
784  24  85  93
784  39  41  59
780  2   36  44
780  7   85  102
780  9   34  52
780  9   36  52
780  9   52  86
780  9   67  110
780  9   76  110
778  7   85  86
778  7   86  102
776  1   16  36
776  2   16  93
776  2   41  63
776  6   34  99
776  6   86  99
776  13  24  67
776  15  34  39
776  15  34  63
776  15  39  67
776  15  39  76
776  15  39  85
776  15  39  86
776  15  63  67
776  15  63  76
776  15  63  85
776  15  63  86
776  16  28  93
776  39  52  111
776  39  107 114
774  3   10  56
774  7   34  85
774  7   34  102
772  3   67  110
772  6   9   34
772  6   9   86
772  7   34  86
772  9   23  93
772  10  56  111
772  10  61  110
772  34  43  67
772  34  43  76
772  43  67  85
772  43  67  86
772  43  76  85
772  43  76  86
770  34  61  116
768  2   24  53
768  2   37  54
768  2   39  54
768  2   53  54
768  2   53  94
768  2   53  114
768  2   54  94
768  2   54  114
768  2   94  114
768  3   34  58
768  3   56  111
768  3   58  86
768  6   36  38
768  6   56  111
768  10  52  67
768  11  24  56
768  11  52  56
768  15  34  93
768  15  67  93
768  15  76  93
768  15  85  93
768  15  86  93
768  23  67  98
768  23  76  98
768  24  28  53
768  24  36  119
768  24  37  53
768  24  37  54
768  24  39  53
768  24  39  54
768  24  39  94
768  24  53  54
768  24  53  114
